A_physical,E_physical,Yield_pred
137.00000002,10.0,7.2427464
137.00000002,11.0,7.178441
137.00000002,12.0,7.0556574
137.00000002,13.0,6.8311033
137.00000002,14.0,6.540791
137.99999998,0.0,6.2504025
137.99999998,1.0,6.4995837
137.99999998,2.0,6.642875
137.99999998,3.0,6.7298794
137.99999998,4.0,6.792205
137.99999998,5.0,6.836295
137.99999998,6.0,6.8451295
137.99999998,7.0,6.8034735
137.99999998,8.0,6.7065663
137.99999998,9.0,6.56932
137.99999998,10.0,6.450189
137.99999998,11.0,6.38539
137.99999998,12.0,6.315156
137.99999998,13.0,6.1674876
137.99999998,14.0,5.870282
139.00000000000003,0.0,5.533346
139.00000000000003,1.0,6.086959
139.00000000000003,2.0,6.372946
139.00000000000003,3.0,6.782291
139.00000000000003,4.0,7.345826
139.00000000000003,5.0,7.6610866
139.00000000000003,6.0,7.4220567
139.00000000000003,7.0,6.886141
139.00000000000003,8.0,6.647359
139.00000000000003,9.0,6.5943785
139.00000000000003,10.0,6.6120715
139.00000000000003,11.0,6.6307063
139.00000000000003,12.0,6.5815363
139.00000000000003,13.0,6.516189
139.00000000000003,14.0,6.5732994
140.00000002000002,0.0,5.5411053
140.00000002000002,1.0,6.3451705
140.00000002000002,2.0,7.1757917
140.00000002000002,3.0,7.6857967
140.00000002000002,4.0,7.6679215
140.00000002000002,5.0,7.320166
140.00000002000002,6.0,7.003206
140.00000002000002,7.0,6.832502
140.00000002000002,8.0,6.736557
140.00000002000002,9.0,6.693937
140.00000002000002,10.0,6.63763
140.00000002000002,11.0,6.507353
140.00000002000002,12.0,6.3739824
140.00000002000002,13.0,6.2441993
140.00000002000002,14.0,6.0483327
140.99999998,0.0,6.4203463
140.99999998,1.0,7.037243
140.99999998,2.0,7.4286904
140.99999998,3.0,7.444195
140.99999998,4.0,7.2036877
140.99999998,5.0,7.0703654
140.99999998,6.0,6.96407
140.99999998,7.0,6.7773485
140.99999998,8.0,6.4928074
140.99999998,9.0,6.148332
140.99999998,10.0,5.8114877
140.99999998,11.0,5.5400386
140.99999998,12.0,5.3576627
140.99999998,13.0,5.2048
140.99999998,14.0,4.972376
142.0,0.0,6.665831
142.0,1.0,6.9329824
142.0,2.0,7.147706
142.0,3.0,7.247856
142.0,4.0,7.1876535
142.0,5.0,6.9030623
142.0,6.0,6.3653502
142.0,7.0,5.785786
142.0,8.0,5.3348775
142.0,9.0,4.928671
142.0,10.0,4.549269
142.0,11.0,4.2589016
142.0,12.0,4.0679836
142.0,13.0,3.941285
142.0,14.0,3.9200597
143.00000002000002,0.0,5.9487314
143.00000002000002,1.0,6.1175838
143.00000002000002,2.0,6.2276473
143.00000002000002,3.0,6.2048097
143.00000002000002,4.0,5.9054675
143.00000002000002,5.0,5.3598843
143.00000002000002,6.0,4.9261518
143.00000002000002,7.0,4.6357894
143.00000002000002,8.0,4.3616014
143.00000002000002,9.0,4.1048512
143.00000002000002,10.0,3.878229
143.00000002000002,11.0,3.6867175
143.00000002000002,12.0,3.533685
143.00000002000002,13.0,3.4280806
143.00000002000002,14.0,3.3741164
143.99999998,0.0,5.336463
143.99999998,1.0,5.342134
143.99999998,2.0,5.1814947
143.99999998,3.0,4.854155
143.99999998,4.0,4.5843825
143.99999998,5.0,4.4248333
143.99999998,6.0,4.2852206
143.99999998,7.0,4.171117
143.99999998,8.0,4.087066
143.99999998,9.0,4.017388
143.99999998,10.0,3.94654
143.99999998,11.0,3.8612595
143.99999998,12.0,3.75759
143.99999998,13.0,3.6447492
143.99999998,14.0,3.5400336
145.00000000000003,0.0,3.6317809
145.00000000000003,1.0,3.521495
145.00000000000003,2.0,3.5023775
145.00000000000003,3.0,3.5672624
145.00000000000003,4.0,3.6603239
145.00000000000003,5.0,3.7396703
145.00000000000003,6.0,3.813159
145.00000000000003,7.0,3.8582926
145.00000000000003,8.0,3.8061285
145.00000000000003,9.0,3.6681418
145.00000000000003,10.0,3.4968722
145.00000000000003,11.0,3.3167567
145.00000000000003,12.0,3.136299
145.00000000000003,13.0,2.956475
145.00000000000003,14.0,2.7909977
146.00000002000002,0.0,2.487903
146.00000002000002,1.0,2.5589702
146.00000002000002,2.0,2.609327
146.00000002000002,3.0,2.674265
146.00000002000002,4.0,2.796394
146.00000002000002,5.0,2.938845
146.00000002000002,6.0,3.054029
146.00000002000002,7.0,3.1085267
146.00000002000002,8.0,3.105642
146.00000002000002,9.0,3.0609288
146.00000002000002,10.0,2.978691
146.00000002000002,11.0,2.8516653
146.00000002000002,12.0,2.669491
146.00000002000002,13.0,2.4320428
146.00000002000002,14.0,2.149978
146.99999998,0.0,2.0722446
146.99999998,1.0,2.109622
146.99999998,2.0,2.1954203
146.99999998,3.0,2.3096406
146.99999998,4.0,2.4069154
146.99999998,5.0,2.4429293
146.99999998,6.0,2.4061449
146.99999998,7.0,2.3155892
146.99999998,8.0,2.1917024
146.99999998,9.0,2.0493658
146.99999998,10.0,1.8884553
146.99999998,11.0,1.7129841
146.99999998,12.0,1.5549903
146.99999998,13.0,1.4206135
146.99999998,14.0,1.2989715
148.0,0.0,1.232254
148.0,1.0,1.4091872
148.0,2.0,1.5893854
148.0,3.0,1.7412857
148.0,4.0,1.8453507
148.0,5.0,1.8954135
148.0,6.0,1.8901846
148.0,7.0,1.8299508
148.0,8.0,1.7225523
148.0,9.0,1.586109
148.0,10.0,1.4419769
148.0,11.0,1.3089125
148.0,12.0,1.1988542
148.0,13.0,1.1141278
148.0,14.0,1.0468438
149.00000002000002,0.0,0.9789635
149.00000002000002,1.0,1.109247
149.00000002000002,2.0,1.2355189
149.00000002000002,3.0,1.346377
149.00000002000002,4.0,1.4300396
149.00000002000002,5.0,1.4748299
149.00000002000002,6.0,1.4738587
149.00000002000002,7.0,1.4240053
149.00000002000002,8.0,1.3319277
149.00000002000002,9.0,1.211053
149.00000002000002,10.0,1.0850108
149.00000002000002,11.0,0.98944885
149.00000002000002,12.0,0.9278221
149.00000002000002,13.0,0.8830125
149.00000002000002,14.0,0.8404952
149.99999998,0.0,0.59794503
149.99999998,1.0,0.62507457
149.99999998,2.0,0.6510747
149.99999998,3.0,0.6715433
149.99999998,4.0,0.68530476
149.99999998,5.0,0.69223
149.99999998,6.0,0.69225496
149.99999998,7.0,0.684867
149.99999998,8.0,0.6718786
149.99999998,9.0,0.6581746
149.99999998,10.0,0.65126854
149.99999998,11.0,0.65262604
149.99999998,12.0,0.65523744
149.99999998,13.0,0.6529161
149.99999998,14.0,0.64242685
151.0,0.0,0.42522228
151.0,1.0,0.4727197
151.0,2.0,0.5149613
151.0,3.0,0.5529196
151.0,4.0,0.58624506
151.0,5.0,0.6101204
151.0,6.0,0.61891156
151.0,7.0,0.6106632
151.0,8.0,0.5888052
151.0,9.0,0.5628777
151.0,10.0,0.5426247
151.0,11.0,0.53462976
151.0,12.0,0.5380119
151.0,13.0,0.5454888
151.0,14.0,0.5499581
152.00000002,0.0,0.27195865
152.00000002,1.0,0.3156862
152.00000002,2.0,0.36117077
152.00000002,3.0,0.405385
152.00000002,4.0,0.4404003
152.00000002,5.0,0.45813403
152.00000002,6.0,0.4559162
152.00000002,7.0,0.4367944
152.00000002,8.0,0.40578026
152.00000002,9.0,0.36949602
152.00000002,10.0,0.33433583
152.00000002,11.0,0.30390868
152.00000002,12.0,0.2811711
152.00000002,13.0,0.26784754
152.00000002,14.0,0.26421213
152.99999998,0.0,0.118854105
152.99999998,1.0,0.14494264
152.99999998,2.0,0.1751445
152.99999998,3.0,0.20518088
152.99999998,4.0,0.23074481
152.99999998,5.0,0.24877816
152.99999998,6.0,0.25717854
152.99999998,7.0,0.2552312
152.99999998,8.0,0.2448323
152.99999998,9.0,0.23052981
152.99999998,10.0,0.21737607
152.99999998,11.0,0.2077675
152.99999998,12.0,0.20196421
152.99999998,13.0,0.20099445
152.99999998,14.0,0.20574073
154.00000000000003,0.0,0.0653874
154.00000000000003,1.0,0.07424005
154.00000000000003,2.0,0.08441468
154.00000000000003,3.0,0.09563255
154.00000000000003,4.0,0.10697473
154.00000000000003,5.0,0.11753988
154.00000000000003,6.0,0.12661183
154.00000000000003,7.0,0.13386591
154.00000000000003,8.0,0.13943481
154.00000000000003,9.0,0.14439198
154.00000000000003,10.0,0.15015632
154.00000000000003,11.0,0.15750383
154.00000000000003,12.0,0.16594571
154.00000000000003,13.0,0.17465931
154.00000000000003,14.0,0.18497218
155.00000002000002,0.0,0.028833434
155.00000002000002,1.0,0.033093933
155.00000002000002,2.0,0.037921853
155.00000002000002,3.0,0.043025065
155.00000002000002,4.0,0.04829669
155.00000002000002,5.0,0.053863373
155.00000002000002,6.0,0.06009598
155.00000002000002,7.0,0.06717952
155.00000002000002,8.0,0.075100705
155.00000002000002,9.0,0.08394221
155.00000002000002,10.0,0.09381017
155.00000002000002,11.0,0.1049694
155.00000002000002,12.0,0.1180201
155.00000002000002,13.0,0.13356103
155.00000002000002,14.0,0.15162101
155.99999998,0.0,0.025834328
155.99999998,1.0,0.02984764
155.99999998,2.0,0.033320542
155.99999998,3.0,0.03596631
155.99999998,4.0,0.03787
155.99999998,5.0,0.039202344
155.99999998,6.0,0.04012507
155.99999998,7.0,0.040822633
155.99999998,8.0,0.041643724
155.99999998,9.0,0.04320086
155.99999998,10.0,0.04621183
155.99999998,11.0,0.05113108
155.99999998,12.0,0.058458365
155.99999998,13.0,0.06868593
155.99999998,14.0,0.08207082
157.0,0.0,0.008100533
157.0,1.0,0.00998506
157.0,2.0,0.012142406
157.0,3.0,0.014465811
157.0,4.0,0.01673761
157.0,5.0,0.018682238
157.0,6.0,0.020105185
157.0,7.0,0.02107582
157.0,8.0,0.022028003
157.0,9.0,0.023622576
157.0,10.0,0.026284594
157.0,11.0,0.03018571
157.0,12.0,0.03541477
157.0,13.0,0.042102598
157.0,14.0,0.05045969
158.00000002000002,0.0,0.00355697
158.00000002000002,1.0,0.004402002
158.00000002000002,2.0,0.0054095653
158.00000002000002,3.0,0.0066356338
158.00000002000002,4.0,0.008089748
158.00000002000002,5.0,0.009666467
158.00000002000002,6.0,0.011173063
158.00000002000002,7.0,0.012446187
158.00000002000002,8.0,0.013459893
158.00000002000002,9.0,0.01427813
158.00000002000002,10.0,0.015117414
158.00000002000002,11.0,0.016361129
158.00000002000002,12.0,0.018447522
158.00000002000002,13.0,0.02162651
158.00000002000002,14.0,0.02597587
158.99999998,0.0,0.0013294343
158.99999998,1.0,0.001567765
158.99999998,2.0,0.0018538821
158.99999998,3.0,0.0022023018
158.99999998,4.0,0.0026131454
158.99999998,5.0,0.003074936
158.99999998,6.0,0.0035770691
158.99999998,7.0,0.004119746
158.99999998,8.0,0.0047251647
158.99999998,9.0,0.005435979
158.99999998,10.0,0.006312999
158.99999998,11.0,0.007447378
158.99999998,12.0,0.008930052
158.99999998,13.0,0.010788456
158.99999998,14.0,0.013031352
160.00000000000003,0.0,0.0004380686
160.00000000000003,1.0,0.0005506793
160.00000000000003,2.0,0.00068141025
160.00000000000003,3.0,0.00084399944
160.00000000000003,4.0,0.0010626682
160.00000000000003,5.0,0.0013485277
160.00000000000003,6.0,0.001696263
160.00000000000003,7.0,0.0020828103
160.00000000000003,8.0,0.0025083793
160.00000000000003,9.0,0.0030026392
160.00000000000003,10.0,0.0036096068
160.00000000000003,11.0,0.00437552
160.00000000000003,12.0,0.0053462805
160.00000000000003,13.0,0.0065727835
160.00000000000003,14.0,0.008096237
161.00000002000002,0.0,0.00013943437
161.00000002000002,1.0,0.00017021978
161.00000002000002,2.0,0.00020612786
161.00000002000002,3.0,0.00025196534
161.00000002000002,4.0,0.00031605363
161.00000002000002,5.0,0.0004053352
161.00000002000002,6.0,0.0005255212
161.00000002000002,7.0,0.0006945812
161.00000002000002,8.0,0.0009369502
161.00000002000002,9.0,0.0012626654
161.00000002000002,10.0,0.001658684
161.00000002000002,11.0,0.0021087069
161.00000002000002,12.0,0.0026099468
161.00000002000002,13.0,0.0031726744
161.00000002000002,14.0,0.003820692
161.99999998,0.0,3.366513e-05
161.99999998,1.0,4.3312353e-05
161.99999998,2.0,5.6446683e-05
161.99999998,3.0,7.44746e-05
161.99999998,4.0,9.894303e-05
161.99999998,5.0,0.00013413985
161.99999998,6.0,0.00018971227
161.99999998,7.0,0.00027698244
161.99999998,8.0,0.00040028835
161.99999998,9.0,0.00057723967
161.99999998,10.0,0.0008449109
161.99999998,11.0,0.0012138465
161.99999998,12.0,0.0016646218
161.99999998,13.0,0.002171187
161.99999998,14.0,0.0027145867
163.0,0.0,1.3739213e-05
163.0,1.0,1.7594197e-05
163.0,2.0,2.2958004e-05
163.0,3.0,3.0723506e-05
163.0,4.0,4.2529697e-05
163.0,5.0,5.9862065e-05
163.0,6.0,8.693795e-05
163.0,7.0,0.0001283719
163.0,8.0,0.00019338792
163.0,9.0,0.0002965891
163.0,10.0,0.00043670626
163.0,11.0,0.00061105756
163.0,12.0,0.000827302
163.0,13.0,0.0010890613
163.0,14.0,0.0013882972
164.00000002000002,0.0,4.230407e-06
164.00000002000002,1.0,5.9101185e-06
164.00000002000002,2.0,8.573315e-06
164.00000002000002,3.0,1.2852695e-05
164.00000002000002,4.0,1.9924464e-05
164.00000002000002,5.0,3.0638443e-05
164.00000002000002,6.0,4.815321e-05
164.00000002000002,7.0,7.572955e-05
164.00000002000002,8.0,0.00011540988
164.00000002000002,9.0,0.00017464986
164.00000002000002,10.0,0.00025445328
164.00000002000002,11.0,0.00034962766
164.00000002000002,12.0,0.00046035755
164.00000002000002,13.0,0.000592675
164.00000002000002,14.0,0.0007508919
164.99999998,0.0,1.7613808e-06
164.99999998,1.0,2.6981422e-06
164.99999998,2.0,4.272173e-06
164.99999998,3.0,6.982749e-06
164.99999998,4.0,1.1294779e-05
164.99999998,5.0,1.8066748e-05
164.99999998,6.0,2.8545237e-05
164.99999998,7.0,4.5251774e-05
164.99999998,8.0,7.128983e-05
164.99999998,9.0,0.00010576566
164.99999998,10.0,0.00015408633
164.99999998,11.0,0.0002204645
164.99999998,12.0,0.00030434987
164.99999998,13.0,0.00040356533
164.99999998,14.0,0.0005161885
166.0,0.0,5.8168956e-07
166.0,1.0,8.852836e-07
166.0,2.0,1.3701297e-06
166.0,3.0,2.2041816e-06
166.0,4.0,3.669042e-06
166.0,5.0,6.246058e-06
166.0,6.0,1.0717482e-05
166.0,7.0,1.7695453e-05
166.0,8.0,2.9467335e-05
166.0,9.0,4.8936112e-05
166.0,10.0,7.7970224e-05
166.0,11.0,0.00012298641
166.0,12.0,0.00018859128
166.0,13.0,0.00027403026
166.0,14.0,0.0003761189
167.00000002,0.0,2.0376503e-07
167.00000002,1.0,3.6273755e-07
167.00000002,2.0,6.438234e-07
167.00000002,3.0,1.1780818e-06
167.00000002,4.0,2.1467556e-06
167.00000002,5.0,3.954821e-06
167.00000002,6.0,7.044288e-06
167.00000002,7.0,1.2014743e-05
167.00000002,8.0,2.0704203e-05
167.00000002,9.0,3.427144e-05
167.00000002,10.0,5.4423133e-05
167.00000002,11.0,8.498824e-05
167.00000002,12.0,0.00013074525
167.00000002,13.0,0.00019469263
167.00000002,14.0,0.00027588446
167.99999998,0.0,7.877592e-08
167.99999998,1.0,1.5932122e-07
167.99999998,2.0,3.03641e-07
167.99999998,3.0,5.967596e-07
167.99999998,4.0,1.1831755e-06
167.99999998,5.0,2.2516892e-06
167.99999998,6.0,4.0234163e-06
167.99999998,7.0,7.095556e-06
167.99999998,8.0,1.1935263e-05
167.99999998,9.0,1.9286923e-05
167.99999998,10.0,3.078004e-05
167.99999998,11.0,4.8043963e-05
167.99999998,12.0,7.3586634e-05
167.99999998,13.0,0.00010943938
167.99999998,14.0,0.00015878431
169.00000000000003,0.0,3.00985e-08
169.00000000000003,1.0,6.755985e-08
169.00000000000003,2.0,1.4643459e-07
169.00000000000003,3.0,3.3564348e-07
169.00000000000003,4.0,7.504328e-07
169.00000000000003,5.0,1.5391225e-06
169.00000000000003,6.0,2.9918244e-06
169.00000000000003,7.0,5.478059e-06
169.00000000000003,8.0,9.113491e-06
169.00000000000003,9.0,1.476052e-05
169.00000000000003,10.0,2.2875585e-05
169.00000000000003,11.0,3.488753e-05
169.00000000000003,12.0,5.1019408e-05
169.00000000000003,13.0,7.392224e-05
169.00000000000003,14.0,0.00010649216
170.00000002000002,0.0,1.3394196e-08
170.00000002000002,1.0,3.0408078e-08
170.00000002000002,2.0,6.571156e-08
170.00000002000002,3.0,1.3933598e-07
170.00000002000002,4.0,3.0312202e-07
170.00000002000002,5.0,6.657972e-07
170.00000002000002,6.0,1.2946966e-06
170.00000002000002,7.0,2.464973e-06
170.00000002000002,8.0,4.4831427e-06
170.00000002000002,9.0,7.656599e-06
170.00000002000002,10.0,1.2539918e-05
170.00000002000002,11.0,2.0643995e-05
170.00000002000002,12.0,3.2183598e-05
170.00000002000002,13.0,5.0139803e-05
170.00000002000002,14.0,7.699161e-05
170.99999998,0.0,5.122729e-09
170.99999998,1.0,9.230123e-09
170.99999998,2.0,1.8382416e-08
170.99999998,3.0,3.865525e-08
170.99999998,4.0,8.652347e-08
170.99999998,5.0,1.8823322e-07
170.99999998,6.0,3.931534e-07
170.99999998,7.0,8.268296e-07
170.99999998,8.0,1.6211083e-06
170.99999998,9.0,3.0426145e-06
170.99999998,10.0,5.3904623e-06
170.99999998,11.0,9.407612e-06
170.99999998,12.0,1.5722177e-05
170.99999998,13.0,2.4826e-05
170.99999998,14.0,3.945376e-05
172.0,0.0,2.8117406e-09
172.0,1.0,5.3639835e-09
172.0,2.0,1.06840865e-08
172.0,3.0,2.128534e-08
172.0,4.0,4.7300045e-08
172.0,5.0,1.0369038e-07
172.0,6.0,2.2410643e-07
172.0,7.0,4.5696873e-07
172.0,8.0,9.0460117e-07
172.0,9.0,1.7190456e-06
172.0,10.0,3.0560668e-06
172.0,11.0,5.178376e-06
172.0,12.0,8.509985e-06
172.0,13.0,1.3666978e-05
172.0,14.0,2.139072e-05
